,0,1,10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,25,26,27,28,29,3,30,31,32,33,34,35,36,37,38,39,4,40,41,42,43,44,45,46,47,48,49,5,50,51,52,53,6,7,8,9
0,0.0840763267132536,0.1235878971674093,0.1019521248248608,0.1268929505209044,0.1257105006268113,0.1254194055658951,0.0919820333960852,0.0531303887653927,0.106419951657648,0.0901686231329842,0.1413060574801564,0.0804234005882501,0.0603811363223248,0.1033527545418794,0.0969900741822396,0.105840727054381,0.1225445566711023,0.0846991113171713,0.0739524787596925,0.1379693154372229,0.1320352685637376,0.1092525739301721,0.0826607963744151,0.0819658558186421,0.1197206050086679,0.1056232397403852,0.0742719191664147,0.125025334254668,0.0925212100126455,0.0987941323177527,0.0960648277739616,0.1211159886477314,0.1513215724435567,0.0842524817457439,0.1145607205855248,0.1147958271934178,0.1074794920008804,0.1318162840193467,0.0792917736268838,0.0788995201170269,0.141519549557693,0.0426544450363307,0.1023875289883229,0.0836826274315743,0.0806410625571513,0.1146512845933319,0.0750547081981088,0.1120126800753986,0.0767204761269752,0.1558495884492321,0.0785958979425907,0.1173744106179924,0.0836579068333185,0.0637486915034385
1,0.0504317863403179,0.0580036379627774,0.0496584793915515,0.0598738852793544,0.0137483370332283,0.0513175683098458,0.0686809462539919,0.0390896757285083,0.0728893895552986,0.0479724347990996,0.07370639896977,0.0650317192913745,0.073739366991411,0.0431903726578433,0.0745900688490384,0.0603709976236901,0.0647095040631154,0.0743699820920867,0.0228017942501412,0.0584020752937762,0.0740894519389861,0.0667323338674665,0.0451054597543117,0.0657577313662423,0.0862734093725966,0.0347430937726845,0.0476500031887719,0.0375705738332747,0.0586439918535893,0.0286037153268527,0.0552105272389459,0.0912440957374195,0.0290206349783435,0.0301477217046693,0.0422958279017809,0.0644063032888015,0.0651541853608106,0.0565624775658102,0.0816289217853482,0.0558925110959603,0.0451035118857205,0.057414948269961,0.0765845905935885,0.0371329346735062,0.0652906401430046,0.0573956815660318,0.037770824022604,0.0463710410023763,0.0458120640407456,0.0803071899096842,0.068323581119654,0.056515388689933,0.0224010101685189,0.0548585436440869
2,0.0430219702561842,0.0400138121489347,0.0444434554549129,0.0435374522432098,0.10710202145781,0.1178049631643387,0.0444382787142329,0.0391184321735297,0.037629010322469,0.0336429812088856,0.0592711663330474,0.0474432274293871,0.0563741994874658,0.0413200657357202,0.0807164817828167,0.0745563899337737,0.0568317913987194,0.0582101347832398,0.0449823092248721,0.0287186132372741,0.0858525027728124,0.0334619083333551,0.0286136175410137,0.0250510272640934,0.0347639261821412,0.0687805123839691,0.0429225888174884,0.0229467634708274,0.0277273610219676,0.0442075709976372,0.0719470869179874,0.0419925964717384,0.0572435470693114,0.0341434683831314,0.0371606330856554,0.0435284387862971,0.0728434374708628,0.0515528297947635,0.0354911088451737,0.0383283631900214,0.0655600160189009,0.0692599694155359,0.0633460664318862,0.0694670823844673,0.0230685225738482,0.0460974200992004,0.0279622362030507,0.0400920820674546,0.0940922030552095,0.04962658661433,0.03911411143662,0.045748100328002,0.0638350298701354,0.0098040872150737
3,0.0829770727345493,0.0455073060286036,0.0159930419904874,0.0675107955664187,0.0818806404031993,0.0628040256116038,0.0838266993586238,0.0597236047443862,0.063733437632734,0.0619045548884589,0.0619116750923398,0.0361524160409052,0.0577312028707889,0.0280042050933785,0.0963642615151997,0.0660879932746269,0.0524622443328805,0.0735864481799629,0.0536338317228056,0.0914022721175738,0.0666067606566516,0.107425605447007,0.0497030882515392,0.0472304280142334,0.0731078526826939,0.0759477685752399,0.0315801894174259,0.0561000597899277,0.1025692319096871,0.0480543581468096,0.0858421256624993,0.0354967167117708,0.0535312578493064,0.0702262566561672,0.0997465341173766,0.0649299676735653,0.0547569603575563,0.0640808048974276,0.0472060905346884,0.0384424722965886,0.0911458548779614,0.0453224339663278,0.0828527307018727,0.0603496215091963,0.0814246199696012,0.1194354329546489,0.0699085326763873,0.0829030677043358,0.0866072842397498,0.0643807248137736,0.0577758045821885,0.0710218738835391,0.0589260358807737,0.0762432686661023
4,0.08462515447877,0.1455070685215349,0.1310342539201101,0.1297096783809083,0.117521846289044,0.1577574577486395,0.1269608429136483,0.0731161570212768,0.1005793785592658,0.1051642969981148,0.1220729228785521,0.0933863920022119,0.0895572929412745,0.1013655541758952,0.0964984952326403,0.1304413593964799,0.1361562413257706,0.0620475160730499,0.109630082026213,0.1136911915994187,0.1538167440750658,0.147524727706278,0.1050784283963406,0.1054481006246585,0.1341238125347451,0.1161043558085769,0.1037525192726803,0.1016551932273252,0.1372610566587973,0.0893462284613931,0.1411038959737746,0.1162199629185968,0.1177881405373146,0.0901815365284011,0.0797183836706124,0.0817356318018094,0.1437896570644513,0.0882662617639533,0.1914621540255401,0.0984200074731284,0.1261690483299341,0.1373410595004636,0.1131053715354481,0.1325121031329957,0.0971493617348406,0.1552907184248357,0.1012285037288912,0.1295420516227744,0.1472987197481842,0.1326597449079001,0.1006751951038237,0.1491728844929879,0.0898855552853895,0.1850720765332165
5,0.2147685409813063,0.2404653750582199,0.2370557322596826,0.1830325683344053,0.1800905031222435,0.2477062838614403,0.1847687043727781,0.2350014310342013,0.2759161891811042,0.2477729366796754,0.2393880793218563,0.195777800975773,0.171435013900063,0.2639777278668912,0.2574710539180773,0.209899116905835,0.2631714221954343,0.3047824870310259,0.2316271856100013,0.1538964262239989,0.197059332035267,0.2490239935104641,0.2317928197531155,0.2716217664115249,0.2441070447346138,0.2470491432379011,0.2249779962374461,0.2725410524410031,0.2415074201856917,0.2536863117908913,0.2101957566988001,0.2139268847690882,0.2229312126536227,0.2859108950084969,0.2642954317583651,0.2233144608862271,0.2985299845231187,0.2177661742255993,0.2918578838291769,0.210887289751243,0.2591029344409845,0.1916231463623875,0.2877195876109188,0.3216561913861439,0.2088647745078197,0.2178560279552664,0.2627202853777419,0.2476642977196136,0.280541729321654,0.2717073912298907,0.2823181498642754,0.2467253979555045,0.2316214853270995,0.2210473901583376
6,0.4634229464338469,0.4233495504139141,0.3481262636151601,0.465657747949173,0.3749676131005647,0.4499185316405804,0.4241713281574638,0.3156076851818737,0.4103532604346888,0.4268066666781251,0.4036772451503383,0.4666154165494117,0.362410037307637,0.4309042255799189,0.4144450616125337,0.3490413896182811,0.4467678123497994,0.4097679033771377,0.4200732749977265,0.4034562113526803,0.4093619881601428,0.4261851188354892,0.3561592804418806,0.4388658976181109,0.3876671864356651,0.4325483005854884,0.3634694331893734,0.4214428111786919,0.4073429749380279,0.448416818753319,0.4019798710890076,0.4663846990856993,0.4363209013192696,0.4315769173383663,0.4202860966702617,0.4195625302517022,0.4143306494720225,0.3826344062107701,0.4155745091531243,0.3712311633347667,0.4129075845639709,0.3711944136889126,0.3896179266931358,0.471184595342676,0.2798681942281856,0.3654884863819885,0.3950924937807885,0.3246238231108983,0.3829310762013472,0.3968336407747574,0.4134274054575448,0.3964832322187144,0.3997714946447981,0.374962806815955
7,0.4353082804858199,0.4114403228100808,0.3911132114172947,0.4506230007374353,0.4888034452024147,0.4383301873399081,0.4095771398038991,0.3288297750593273,0.4163464987194576,0.5008434432806554,0.4337882073932542,0.420038190088675,0.3360278495589898,0.4672045541904453,0.4611580053407462,0.4098519941806771,0.4982160523569747,0.3502835182786704,0.4623744177128007,0.4208503704048228,0.4071934387291186,0.419420956085993,0.4369032091130546,0.3777946099927812,0.4589322585376901,0.417458980607734,0.4044291345952501,0.4788949061578983,0.4904185361056313,0.3257838125823379,0.4565180552120037,0.4482129467221161,0.5309894978164167,0.3865157585017572,0.4167720901328178,0.4123657981089528,0.4657251334504024,0.4580689163313101,0.4643032380904921,0.3975813298941527,0.3527578068764027,0.456514876534134,0.5065128133829097,0.508320331414515,0.4094259802475207,0.4567717407599831,0.3762832161389172,0.4355869421014496,0.4274496126964949,0.5117536733460087,0.4795659343670841,0.4569774114421838,0.4524436436543383,0.4694153830914044
8,0.444329541119151,0.4337249094728646,0.3508431367885258,0.4018765939543368,0.5092546356601777,0.4408501295016938,0.3903373399424661,0.3614315509845986,0.5515239488958565,0.531817603619096,0.483276490827681,0.3760564381872677,0.3796978129049393,0.4229884002952213,0.4031956089322929,0.3603903455896803,0.4743598378400898,0.4549310428240667,0.4372372106896113,0.4483257283378655,0.4781530115579967,0.5223532003677053,0.4184449508419746,0.4721188116431934,0.5334233959204182,0.4824069675374365,0.4388853848324509,0.3668229574323813,0.4745212292220561,0.4238451856871863,0.4565503634662992,0.4455284787361282,0.4110725171652275,0.4658201727458949,0.4832720625259081,0.4504871285412998,0.4652493138831771,0.5167412362049264,0.5562396292419983,0.3983683511518406,0.4052011332167068,0.4762137084739083,0.433996336199675,0.4559794821724691,0.4026570043840666,0.482849228744832,0.430533378410414,0.4616936940463563,0.4260280725960718,0.4996749714201319,0.5199850431690114,0.4547106973923835,0.4701003003120257,0.4898673173713478
